label,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
143,671.0,116.42640687119284,0.6918748772691797,0.9116847826086957,29.229158977248975,273.4128166915052,207.63040238450074,0.4299505054950714,0.8931311964988708,0.68134105
144,243.0,71.90559159102155,0.9281851795502901,0.8556338028169014,17.58969042850512,68.61728395061728,197.3909465020576,0.5119430422782898,0.8972772359848022,0.70455164
145,344.0,99.31370849898477,0.9829611325627973,0.945054945054945,20.928315827817965,258.94767441860466,203.02906976744185,0.5076732635498047,0.9011138677597046,0.6827244
146,73.0,49.242640687119284,0.9918610972526749,0.8690476190476191,9.640875829802336,358.0821917808219,202.34246575342465,0.45853960514068604,0.8157796859741211,0.5917232
147,2891.0,245.23759005323592,0.6964992651806039,0.8997821350762527,60.67071388923453,230.32929782082326,197.38152888273953,0.4859529733657837,0.9620668292045593,0.7120206
148,57.0,54.41421356237309,0.9973545520691609,0.8142857142857143,8.51907589177983,124.26315789473684,212.3684210526316,0.5611386299133301,0.9307549595832825,0.7897375
149,49.0,46.41421356237309,0.9965375863833669,0.8166666666666667,7.898654169668588,360.48979591836735,205.0204081632653,0.5060024857521057,0.7335395812988281,0.6275737
150,58.0,55.62132034355964,0.9975430413973536,0.8169014084507042,8.593479713983122,122.17241379310344,210.67241379310346,0.6543316841125488,0.8812500238418579,0.7869899
151,29.0,26.82842712474619,0.9896035798648737,0.8529411764705882,6.076507779746499,162.79310344827587,208.89655172413794,0.6587252616882324,0.8493812084197998,0.73178774
152,58.0,55.62132034355964,0.9976009671184866,0.8169014084507042,8.593479713983122,120.06896551724138,208.72413793103448,0.5859529972076416,0.8754331469535828,0.77095747
153,30.0,27.621320343559642,0.9905265907794751,0.8333333333333334,6.180387232371033,165.0,206.76666666666668,0.658230185508728,0.7240718007087708,0.6842698
154,58.0,55.62132034355964,0.9975942124256462,0.8169014084507042,8.593479713983122,117.96551724137932,206.77586206896552,0.6991955637931824,0.8712871074676514,0.77387005
155,73.0,49.242640687119284,0.991819190502356,0.8588235294117647,9.640875829802336,362.8904109589041,207.6986301369863,0.5035272240638733,0.798638641834259,0.7079106
156,86.0,60.48528137423857,0.9941788604853617,0.8865979381443299,10.464157913908982,115.32558139534883,204.61627906976744,0.5488861203193665,0.8709776997566223,0.7552283
157,38.0,35.62132034355964,0.9941369550284621,0.8260869565217391,6.955796338302048,214.1578947368421,214.68421052631578,0.6944307088851929,0.8502475023269653,0.77062756
158,76.0,43.89949493661166,0.9757318438262053,0.9156626506024096,9.83698151873187,210.8815789473684,212.18421052631578,0.6327351331710815,0.9105817079544067,0.78783715
